"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV756"	"k__Fungi"	"p__Ascomycota"	"c__Orbiliomycetes"	"o__Orbiliales"	"f__Orbiliaceae"	"g__Arthrobotrys"	NA
"ASV757"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV758"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV759"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
"ASV760"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
"ASV761"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
"ASV762"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	"f__Myrmecridiaceae"	"g__Myrmecridium"	"s__schulzeri"
"ASV763"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV764"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Acrospermales"	"f__Acrospermales_fam_Incertae_sedis"	"g__Leptodiscella"	NA
"ASV765"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV766"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	NA
"ASV767"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV768"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV769"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Chaetomium"	"s__angustispirale"
"ASV770"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Ilyonectria"	"s__robusta"
"ASV771"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV772"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV773"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV774"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV775"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Niessliaceae"	"g__Eucasphaeria"	NA
"ASV776"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV777"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Stachybotryaceae"	"g__Myxospora"	NA
"ASV778"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV779"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV780"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__flanaganii"
"ASV781"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV782"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV783"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascodesmidaceae"	"g__Eleutherascus"	"s__lectardii"
"ASV784"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV785"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV786"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV787"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV788"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	NA	NA	NA	NA
"ASV789"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV790"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV791"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	"f__Myrmecridiaceae"	"g__Myrmecridium"	"s__schulzeri"
"ASV792"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Dictyosporiaceae"	"g__Dictyosporium"	"s__stellatum"
"ASV793"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Stachybotryaceae"	"g__Striatibotrys"	"s__eucylindrospora"
"ASV794"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV795"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	"g__Coniochaeta"	"s__verticillata"
"ASV796"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV797"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV798"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV799"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Periconiaceae"	"g__Periconia"	NA
"ASV800"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV801"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV802"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Trichocladium"	"s__arxii"
"ASV803"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV804"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	"g__Ascobolus"	NA
"ASV805"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV806"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV807"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV808"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV809"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV810"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Clavariaceae"	"g__Clavulinopsis"	"s__umbrinella"
"ASV811"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	NA
"ASV812"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV813"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV814"	"k__Fungi"	"p__Rozellomycota"	"c__Rozellomycotina_cls_Incertae_sedis"	"o__GS11"	NA	NA	NA
"ASV815"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Trechisporales"	"f__Hydnodontaceae"	"g__Trechispora"	NA
"ASV816"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Phacidiales"	"f__Phacidiaceae"	"g__Gremmenia"	"s__infestans"
"ASV817"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Stachybotryaceae"	"g__Paramyrothecium"	NA
"ASV818"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Bolbitiaceae"	"g__Panaeolus"	"s__papilionaceus"
"ASV819"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV820"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV821"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	NA
"ASV822"	"k__Fungi"	"p__Rozellomycota"	"c__Rozellomycotina_cls_Incertae_sedis"	"o__GS11"	NA	NA	NA
"ASV823"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascodesmidaceae"	"g__Eleutherascus"	"s__lectardii"
"ASV824"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	"f__Alphamycetaceae"	NA	NA
"ASV825"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophlyctidomycetes"	"o__Rhizophlyctidales"	"f__Rhizophlyctidaceae"	NA	NA
"ASV826"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV827"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV828"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV829"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Cheilymenia"	"s__stercorea"
"ASV830"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricostilbomycetes"	"o__Agaricostilbales"	"f__Chionosphaeraceae"	"g__Kurtzmanomyces"	"s__tardus"
"ASV831"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV832"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Coniochaetales"	"f__Coniochaetaceae"	"g__Coniochaeta"	"s__verticillata"
"ASV833"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenaceae"	"g__Auxarthron"	NA
"ASV834"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	NA
"ASV835"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	NA	NA	NA
"ASV836"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV837"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	"g__Collembolispora"	NA
"ASV838"	"k__Fungi"	"p__Glomeromycota"	"c__Glomeromycetes"	"o__Glomerales"	"f__Glomeraceae"	"g__Funneliformis"	NA
"ASV839"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV840"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV841"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	NA
"ASV842"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV843"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV844"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV845"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV846"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV847"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV848"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV849"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV850"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV851"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV852"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV853"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV854"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV855"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV856"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV857"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV858"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
"ASV859"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV860"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV861"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV862"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV863"	"k__Fungi"	"p__Basidiobolomycota"	"c__Basidiobolomycetes"	"o__Basidiobolales"	"f__Basidiobolaceae"	"g__Basidiobolus"	"s__magnus"
"ASV864"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV865"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV866"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV867"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Cucurbitariaceae"	"g__Pyrenochaetopsis"	"s__pratorum"
"ASV868"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV869"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV870"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV871"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV872"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV873"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__gamsii"
"ASV874"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	NA	NA	NA
"ASV875"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV876"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV877"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Acrospermales"	"f__Acrospermales_fam_Incertae_sedis"	"g__Leptodiscella"	NA
"ASV878"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV879"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV880"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV881"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV882"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Xylariales_fam_Incertae_sedis"	NA	NA
"ASV883"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	"s__acutatum"
"ASV884"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV885"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV886"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV887"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__exigua"
"ASV888"	"k__Fungi"	"p__Basidiobolomycota"	"c__Basidiobolomycetes"	"o__Basidiobolales"	"f__Basidiobolaceae"	"g__Basidiobolus"	NA
"ASV889"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV890"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV891"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	NA	NA	NA	NA
"ASV892"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV893"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV894"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV895"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV896"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV897"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Chaetosphaeriales"	"f__Chaetosphaeriaceae"	NA	NA
"ASV898"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV899"	"k__Fungi"	"p__Kickxellomycota"	NA	NA	NA	NA	NA
"ASV900"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV901"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV902"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Sordariales_fam_Incertae_sedis"	"g__Papulaspora"	"s__equi"
"ASV903"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Apiotrichum"	NA
"ASV904"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Bolbitiaceae"	"g__Panaeolus"	"s__papilionaceus"
"ASV905"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Microascales"	"f__Microascaceae"	"g__Lophotrichus"	"s__fimeti"
"ASV906"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV907"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV908"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	"s__lactosolyticus"
"ASV909"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__gamsii"
"ASV910"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV911"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV912"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV913"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV914"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV915"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV916"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Trichosporonaceae"	"g__Trichosporon"	NA
"ASV917"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV918"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV919"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Entolomataceae"	"g__Entoloma"	"s__sericeum"
"ASV920"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV921"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV922"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV923"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Trimorphomycetaceae"	"g__Saitozyma"	"s__podzolica"
"ASV924"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV925"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__beljakovae"
"ASV926"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV927"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV928"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Cordycipitaceae"	"g__Beauveria"	NA
"ASV929"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Tremellales"	"f__Tremellaceae"	"g__Cryptococcus"	"s__aspenensis"
"ASV930"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV931"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	NA	NA	NA
"ASV932"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV933"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV934"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV935"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV936"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV937"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	NA	NA	NA
"ASV938"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV939"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV940"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV941"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenaceae"	"g__Auxarthron"	"s__umbrinum"
"ASV942"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV943"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV944"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Aspergillus"	"s__intermedius"
"ASV945"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Leucosporidiales"	"f__Leucosporidiaceae"	"g__Leucosporidium"	"s__intermedium"
"ASV946"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV947"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreaceae"	"g__Trichoderma"	"s__turrialbense"
"ASV948"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV949"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV950"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV951"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV952"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	"s__decidua"
"ASV953"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Dictyosporiaceae"	NA	NA
"ASV954"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV955"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV956"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV957"	"k__Fungi"	"p__Ascomycota"	"c__Archaeorhizomycetes"	NA	NA	NA	NA
"ASV958"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV959"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Dermateaceae"	"g__Trimmatostroma"	NA
"ASV960"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
"ASV961"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricostilbomycetes"	"o__Agaricostilbales"	NA	NA	NA
"ASV962"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV963"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Stachybotryaceae"	"g__Paramyrothecium"	"s__parvum"
"ASV964"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV965"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV966"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Eurotiales"	"f__Aspergillaceae"	"g__Penicillium"	"s__kongii"
"ASV967"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Trichosporonales"	"f__Tetragoniomycetaceae"	NA	NA
"ASV968"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	NA	NA	NA	NA
"ASV969"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Clavicipitaceae"	"g__Metarhizium"	"s__marquandii"
"ASV970"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Hyaloscyphaceae"	NA	NA
"ASV971"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV972"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV973"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	"f__Olpidiaceae"	"g__Olpidium"	"s__brassicae"
"ASV974"	"k__Fungi"	"p__Blastocladiomycota"	NA	NA	NA	NA	NA
"ASV975"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Powellomycetaceae"	NA	NA
